Altitude,WindY,WindX
1626.2533781561146,-4.271694969128265,188.4584282915822
1636.0292375132356,1726.0941699739085,23472.622169037495
60019.627690201145,-10.355001894037853,5171142.358382664
0.1032806981943835,1888847.3217377162,-1153277.680765763
0.1032806981943835,-1888112.3073842186,162830.91556607877
1675.7294374528913,-13.447362743256326,-974514.0400048883
24181.31978511922,1010390.4734043769,3815050.0843125973
0.1032806981943835,-2730607.002260449,993324.3807579686
0.10348725959077226,1722954.936234426,-7385599.030824446
1716.392805391083,-7.245974069816208,283.5363221764672
1919.5927402971736,71.22319217876041,953.439913330605
0.10348725959077226,3.51219638606552,217.03341801048165
0.10348725959077226,22.481648820626432,893.8533537929892
1758.0437253277735,4.64382584759745,209.38524031301608
1768.6117909110005,8.11167652158195,211.6139519845244
1779.2446991468516,-2.9763421339588745,211.02929281109272
1789.9415325120801,18.06749004196633,212.2266379225748
1800.7035332629305,9.374581818081076,211.8788210850495
1811.5285142147507,10.16066797957692,196.7141738517967
1822.4194381344378,5.132782401208221,211.43519567194681
1833.3758383758577,0.3496886347493001,206.8424216062961
1840.7176772021091,-2.281075358525165,207.43451284497579
1851.783078609947,-17.007167638649697,192.81787821549312
1862.9160132928148,2.014823756690957,217.5374681853656
1870.3751290100395,-5.750713752518828,203.55170896554642
1877.8636531456473,-5.1387715700515955,189.90908567938723
1889.1538450850003,-5.295543763123728,202.42895631112327
1896.7180170807205,-5.870019871746834,200.75788877678775
1904.3124760211117,-6.830958014356747,200.87793135574316
1915.762485088041,-40.38614940230971,999.1242708279964
1962.2486350128793,-5.871058774223431,210.05010013658182
1970.1054785474712,-5.701484069589842,198.0242725553995
1981.9497684453424,-10.107713395680964,220.90163343724825
1989.886796975372,-345.55156175063547,2570.393351829648
2146.849026818536,-37.41579900188596,215.54356823221627
2159.7559003425613,-55.84334428409833,188.33175753588083
2172.740370093468,-35.106902464188316,200.2479396907759
2181.441404684209,-1148.6342089818297,2832367.89509885
2.735788227475735,1009628.7376220162,-807916.2482390567
0.1036942341099538,-0.35067105915341834,2372947.374462907
0.1036942341099538,-1009405.3452801624,-3340480.900026719
2377.1443403867406,101.14472262308588,1140.4229869584588
34.878653230054596,-18.63385556318024,337.553941349266
0.1036942341099538,-42.44398515002708,1106.7040958622706
0.1036942341099538,-71.05378553350361,-1473.4626376732165
2420.2765883211796,30.314453578743198,1503.6829265393135
4899.711363166456,-3658696.634285196,4213383.566450768
2429.9662377043505,538650.4609825365,-1669619.0034615472
2439.695822520119,3120596.708735277,-4142740.2757484126
2464.1891242544325,-150.8141899057325,1180.1818262604997
2518.9481440590644,-38.439790349464204,253.16906007353526
2534.092080452733,-49.126587978532534,222.96762368320597
2544.2385851428658,-28.663036184705888,251.12220094879507
2559.533612109509,58.390045213667364,769.7189351593383
3948.7221108768736,-3393414.49658236,2596029.4217346613
0.10390162257817373,-0.5844652834639003,470223.15664935816
0.10390162257817373,3395181.6741923424,-3994127.1844851202
2616.4123400230533,-674.0423914372557,254.434172206516
2626.886927022326,559.5419293558924,254.40310746084316
2637.4049822781235,-56.277013781466536,248.81158081060985
2653.2610821308194,-55.966802340461435,260.74144206074266
2663.884939950895,-54.47026824638481,247.66448089245006
2679.900035868645,-62.976330595309406,281.464501573613
2690.6303556122634,-48.41424870937632,255.4470055681415
2706.8064468352472,-69.80376201405201,271.92208073380397
2717.6455638691787,-10.087011200625398,7114.451718066926
11755.267807389813,-1190349.591843669,7561270.052649967
0.10390162257817373,-1145162.458670148,-7172660.985376685
0.10390162257817373,2336656.5387624432,-3768290.1283113775
2908.6759155788122,-128.8043972934384,2168.770729704067
4745.554358657439,324.5634337322797,2154.51264068717
0.10410942582333005,-52.910358786281044,304.994415274944
0.10410942582333005,107.42000476869399,1501.0813722917328
